City1,City2,Pop1,Pop2,Dist,Multiplier,Gravity Score
"Bridgeport-Stamford-Danbury, CT Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",972679,6436489,152.63151923786978,0.9802679659551556,92.69382621099638
"Buffalo-Cheektowaga, NY Metro Area","Detroit-Warren-Dearborn, MI Metro Area",1160172,4400578,137.6050272653054,0.8421419692842044,92.52150838733844
"Charlotte-Concord-Gastonia, NC-SC Metro Area","New York-Newark-Jersey City, NY-NJ Metro Area",2883370,19940274,251.3731443360903,0.4454054772913603,90.62125388249686
"Chicago-Naperville-Elgin, IL-IN Metro Area","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",9408576,2150553,203.25549186340757,0.7060486186676362,90.21756402240713
"Los Angeles-Long Beach-Anaheim, CA Metro Area","Stockton-Lodi, CA Metro Area",12927614,816108,174.98040972459683,0.8592087553870194,88.86321117741619
"Jacksonville, FL Metro Area","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",1760548,6457988,178.26191776061955,0.8414335207484215,88.65027356851284
"Cincinnati, OH-KY-IN Metro Area","Cleveland, OH Metro Area",2302815,2171877,140.13414721832652,0.8772132207507735,88.54605294906769
"Detroit-Warren-Dearborn, MI Metro Area","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",4400578,6330422,219.1262035477774,0.6200803318390186,88.41214762797773
"Buffalo-Cheektowaga, NY Metro Area","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",1160172,6330422,160.69579581309372,0.936585486210601,87.91941501102302
"Barnstable Town, MA Metro Area","New York-Newark-Jersey City, NY-NJ Metro Area",232570,19940274,133.6478848828437,0.7872683617992932,87.23525950103335
"Baltimore-Columbia-Towson, MD Metro Area","Boston-Cambridge-Newton, MA-NH Metro Area",2859024,5025517,189.53433102264827,0.7803732434380359,86.60364005003578
"Cincinnati, OH-KY-IN Metro Area","Louisville/Jefferson County, KY-IN Metro Area",2302815,1394234,92.1787336742747,0.21221654252767722,85.27879526556814
"Houston-Pasadena-The Woodlands, TX Metro Area","Killeen-Temple, TX Metro Area",7796182,509487,120.85646800624889,0.6098900617479639,84.77311622750425
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Tampa-St. Petersburg-Clearwater, FL Metro Area",6411149,3424560,210.155442825753,0.6686730443877191,84.38734233199902
"Chicago-Naperville-Elgin, IL-IN Metro Area","Kansas City, MO-KS Metro Area",9408576,2253579,208.60379326533754,0.6770780017154152,84.25207369392015
"Greensboro-High Point, NC Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",800722,6436489,149.12344349713115,0.9992704699067174,84.0301098098306
"Chicago-Naperville-Elgin, IL-IN Metro Area","Peoria, IL Metro Area",9408576,364565,107.04801532081385,0.418408548221238,84.02756992740328
"Cleveland, OH Metro Area","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2171877,6330422,189.04900363823015,0.7830021591803924,83.77733436466258
"New Haven, CT Metro Area","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",576718,6330422,114.0992147606484,0.516187377730678,83.45005507866266
"Cincinnati, OH-KY-IN Metro Area","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2302815,2150553,145.8044940183529,0.9558437966903742,83.32610047239605
"Cincinnati, OH-KY-IN Metro Area","Pittsburgh, PA Metro Area",2302815,2429917,152.61077522756707,0.980380331869372,82.89475291379392
"New York-Newark-Jersey City, NY-NJ Metro Area","Vineland, NJ Metro Area",19940274,155678,96.19220109413429,0.2678712080830386,82.27339342691634
"Chicago-Naperville-Elgin, IL-IN Metro Area","Rockford, IL Metro Area",9408576,337103,88.77695841794345,0.16504419892055194,81.92227456817037
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Cincinnati, OH-KY-IN Metro Area",6411149,2302815,193.3416019017336,0.7597500627340605,81.7597076200708
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Huntsville, AL Metro Area",6411149,542297,111.42285018949075,0.4790742883419498,81.63354342606375
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Orlando-Kissimmee-Sanford, FL Metro Area",6411149,2940513,204.70633518632175,0.6981897073971034,81.46336177656248
"Chicago-Naperville-Elgin, IL-IN Metro Area","Davenport-Moline-Rock Island, IA-IL Metro Area",9408576,381801,115.506669710538,0.5357045249567253,80.94703256614258
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",739516,6457988,145.4586736301104,0.9510483128763975,80.60093752213457
"Buffalo-Cheektowaga, NY Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",1160172,6436489,164.9628464184288,0.9134717760224852,80.24174173781466
"Beaumont-Port Arthur, TX Metro Area","Houston-Pasadena-The Woodlands, TX Metro Area",398733,7796182,88.54019459344589,0.1617610001077705,80.00720786282109
"Los Angeles-Long Beach-Anaheim, CA Metro Area","San Luis Obispo-Paso Robles, CA Metro Area",12927614,281843,118.1940887655636,0.5729709066331928,79.89239802404744
"Indianapolis-Carmel-Greenwood, IN Metro Area","Louisville/Jefferson County, KY-IN Metro Area",2174833,1394234,98.52498585983483,0.30021988377061837,79.49156760470862
"Boston-Cambridge-Newton, MA-NH Metro Area","Kiryas Joel-Poughkeepsie-Newburgh, NY Metro Area",5025517,711730,117.00441507180027,0.5564737273565448,79.3832175307911
"Akron, OH Metro Area","Detroit-Warren-Dearborn, MI Metro Area",702209,4400578,102.12163574113872,0.3500945495703724,79.02345423629869
"Amherst Town-Northampton, MA Metro Area","New York-Newark-Jersey City, NY-NJ Metro Area",165399,19940274,109.76180602557702,0.45604062499193376,78.71912660020877
"Cape Coral-Fort Myers, FL Metro Area","Tampa-St. Petersburg-Clearwater, FL Metro Area",860959,3424560,96.33552395670267,0.2698586631058974,78.10264859923295
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","York-Hanover, PA Metro Area",6330422,471240,89.82338886140377,0.1795550271558961,78.04829090276067
"Los Angeles-Long Beach-Anaheim, CA Metro Area","Salinas, CA Metro Area",12927614,436251,155.24167158,0.9661293230463046,77.84685264474835
"Los Angeles-Long Beach-Anaheim, CA Metro Area","Modesto, CA Metro Area",12927614,556972,165.1781893264322,0.9123053090580591,76.95654521458307
"Lexington Park, MD Metro Area","New York-Newark-Jersey City, NY-NJ Metro Area",211382,19940274,136.94404714687272,0.8329761723356386,76.85757058563163
"San Francisco-Oakland-Fremont, CA Metro Area","Stockton-Lodi, CA Metro Area",4648486,816108,82.64730768425015,0.08004446530696474,76.7294899028317
"Charlotte-Concord-Gastonia, NC-SC Metro Area","Greenville-Anderson-Greer, SC Metro Area",2883370,996680,92.9644647757664,0.22311225864924877,76.47024750376902
"Boston-Cambridge-Newton, MA-NH Metro Area","Portland-South Portland, ME Metro Area",5025517,571534,95.48928996828721,0.2581239547652252,76.2889273396471
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Charleston-North Charleston, SC Metro Area",6411149,869940,155.8940692063926,0.9625954231565305,75.66420414955552
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","York-Hanover, PA Metro Area",6436489,471240,86.94404400411844,0.13962721454732369,75.60329023861895
"Chicago-Naperville-Elgin, IL-IN Metro Area","South Bend-Mishawaka, IN-MI Metro Area",9408576,325294,86.07254510726752,0.1275421582700258,74.42037578207143
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Louisville/Jefferson County, KY-IN Metro Area",6411149,1394234,175.48723579520058,0.856463385810884,74.39048145277803
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Syracuse, NY Metro Area",6330422,655189,139.22358714030867,0.864586503922481,74.04635883821847
"Scranton--Wilkes-Barre, PA Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",574009,6436489,127.56168076590437,0.7028711014767537,73.73055992552335
"Boston-Cambridge-Newton, MA-NH Metro Area","New Haven, CT Metro Area",5025517,576718,103.45234444017936,0.3685474582025068,73.31895185036225
"Indianapolis-Carmel-Greenwood, IN Metro Area","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2174833,2150553,150.6125779520478,0.9912041436768275,73.17575331507874
"Hartford-West Hartford-East Hartford, CT Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",1169048,6436489,169.01049931885075,0.8915464967756285,73.16337248058394
"Reading, PA Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",439117,6436489,101.45154050881094,0.3408023535353663,72.65332893740967
"Kiryas Joel-Poughkeepsie-Newburgh, NY Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",711730,6436489,150.2110653305249,0.993379052584434,72.47107102046031
"Dayton-Kettering-Beavercreek, OH Metro Area","Detroit-Warren-Dearborn, MI Metro Area",821740,4400578,127.57151662603064,0.7030074951355306,72.15754924935564
"North Port-Bradenton-Sarasota, FL Metro Area","Orlando-Kissimmee-Sanford, FL Metro Area",934956,2940513,99.20818878838824,0.3096938439445407,71.77914643425804
"Lebanon, PA Metro Area","New York-Newark-Jersey City, NY-NJ Metro Area",145319,19940274,106.45513806757995,0.41018713222547326,71.37942509444126
"Corpus Christi, TX Metro Area","Houston-Pasadena-The Woodlands, TX Metro Area",450187,7796182,125.85748518049128,0.6792390583018754,71.23481256889
"New York-Newark-Jersey City, NY-NJ Metro Area","Trenton-Princeton, NJ Metro Area",19940274,392138,78.63403257371658,0.02439246650085127,71.1896846707426
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","Naples-Marco Island, FL Metro Area",6457988,416233,97.11808993587766,0.28071048854503644,70.97839016388244
"Rochester, NY Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",1057218,6436489,166.35425303392122,0.9059348208187877,70.63270048714998
"Houston-Pasadena-The Woodlands, TX Metro Area","McAllen-Edinburg-Mission, TX Metro Area",7796182,914820,168.61765813035856,0.8936744343654501,70.01661096250761
"Durham-Chapel Hill, NC Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",620522,6436489,141.3356242301146,0.8938740763821522,69.94005195267015
"Chicago-Naperville-Elgin, IL-IN Metro Area","Flint, MI Metro Area",9408576,402279,137.74025000558504,0.8440171000871859,68.50395418502802
"Dallas-Fort Worth-Arlington, TX Metro Area","Little Rock-North Little Rock-Conway, AR Metro Area",8344032,769258,165.39781013531496,0.9111156696098066,68.22810743109606
"Dallas-Fort Worth-Arlington, TX Metro Area","Waco, TX Metro Area",8344032,307123,91.43888261719255,0.20195704398560915,67.86066400648207
"Louisville/Jefferson County, KY-IN Metro Area","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1394234,2150553,115.8558343430935,0.540546383333968,67.3266026208916
"Bakersfield-Delano, CA Metro Area","San Francisco-Oakland-Fremont, CA Metro Area",922529,4648486,150.5448526166885,0.9915709974872632,67.21912259528655
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Raleigh-Cary, NC Metro Area",6330422,1562009,184.30421554575474,0.8087036722433923,67.07163546888877
"Ann Arbor, MI Metro Area","Chicago-Naperville-Elgin, IL-IN Metro Area",373875,9408576,132.5232846399329,0.7716735546524929,66.88581314922689
"Lancaster, PA Metro Area","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",563293,6330422,81.85570075772483,0.06906726924725061,66.82128632750349
"Providence-Warwick, RI-MA Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",1700901,6436489,189.02932759720156,0.7831087401310415,66.73878137397314
"Modesto, CA Metro Area","San Francisco-Oakland-Fremont, CA Metro Area",556972,4648486,88.22597786888412,0.15740376361175373,66.29289893915882
"Charlotte-Concord-Gastonia, NC-SC Metro Area","Columbia, SC Metro Area",2883370,870193,90.7893105542027,0.19294944229413413,66.18576025781995
"Allentown-Bethlehem-Easton, PA-NJ Metro Area","Baltimore-Columbia-Towson, MD Metro Area",886418,2859024,99.18807152844664,0.3094148783377938,66.17512616419467
"Cleveland, OH Metro Area","Indianapolis-Carmel-Greenwood, IN Metro Area",2171877,2174833,154.70457384780326,0.9690386678075708,66.14017515937984
"Dallas-Fort Worth-Arlington, TX Metro Area","Shreveport-Bossier City, LA Metro Area",8344032,383269,124.18117370654447,0.6559936834951734,66.00380974868911
"Richmond, VA Metro Area","Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",1370165,1794278,93.60912469978913,0.23205174381633764,65.454277828324
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Waterbury-Shelton, CT Metro Area",6330422,462220,116.4578499093333,0.548894520117739,65.30202098210647
"Louisville/Jefferson County, KY-IN Metro Area","St. Louis, MO-IL Metro Area",1394234,2811927,147.10393933431567,0.9738631766682782,65.21793806847231
"Fresno, CA Metro Area","Sacramento-Roseville-Folsom, CA Metro Area",1189557,2463127,116.91073793368119,0.555174708516526,65.0906041743689
"Chicago-Naperville-Elgin, IL-IN Metro Area","Kalamazoo-Portage, MI Metro Area",9408576,264780,99.12541232815934,0.3085459845681069,65.0752912798923
"Chicago-Naperville-Elgin, IL-IN Metro Area","Des Moines-West Des Moines, IA Metro Area",9408576,753913,171.61641995561743,0.87743077611927,64.74508674871316
"Akron, OH Metro Area","New York-Newark-Jersey City, NY-NJ Metro Area",702209,19940274,201.66138584483053,0.7146835536450776,64.62690093036929
"Dallas-Fort Worth-Arlington, TX Metro Area","Fayetteville-Springdale-Rogers, AR Metro Area",8344032,605615,158.1432552609002,0.9504120582444666,64.6202458594262
"Allentown-Bethlehem-Easton, PA-NJ Metro Area","Boston-Cambridge-Newton, MA-NH Metro Area",886418,5025517,153.4449393701305,0.9758618412247049,64.52099817313436
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area","Tampa-St. Petersburg-Clearwater, FL Metro Area",739516,3424560,102.69890667938077,0.35809955313504915,64.46554004156879
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Winston-Salem, NC Metro Area",6436489,705187,154.32796881811555,0.9710786575608458,64.19951898818215
"Houston-Pasadena-The Woodlands, TX Metro Area","New Orleans-Metairie, LA Metro Area",7796182,966230,174.50791891448918,0.8617681381226547,64.1633273915267
"Cincinnati, OH-KY-IN Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2302815,6436489,204.68254072258696,0.6983185969720618,64.08176090007561
"Charlotte-Concord-Gastonia, NC-SC Metro Area","Richmond, VA Metro Area",2883370,1370165,149.33920361199932,0.9981017430209891,64.02784826975784
"Burlington-South Burlington, VT Metro Area","New York-Newark-Jersey City, NY-NJ Metro Area",229445,19940274,154.82409845486603,0.968391228303445,63.85988375173686
"Chicago-Naperville-Elgin, IL-IN Metro Area","Green Bay, WI Metro Area",9408576,334697,125.98519611911425,0.6810100231144094,63.832403714171136
"New York-Newark-Jersey City, NY-NJ Metro Area","Pittsfield, MA Metro Area",19940274,128726,105.51926869790996,0.3972094519994528,63.77220295869352
"Memphis, TN-MS-AR Metro Area","St. Louis, MO-IL Metro Area",1339345,2811927,146.64241286354425,0.9674631991205282,62.90351029673463
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Raleigh-Cary, NC Metro Area",6411149,1562009,187.99526709037144,0.7887100270813213,62.48185922399165
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Memphis, TN-MS-AR Metro Area",6411149,1339345,181.33700241498485,0.8247764378874738,62.342333613677575
"Dallas-Fort Worth-Arlington, TX Metro Area","Longview, TX Metro Area",8344032,295490,103.6646075018729,0.37149090546953967,62.26053029380441
"Oxnard-Thousand Oaks-Ventura, CA Metro Area","San Diego-Chula Vista-Carlsbad, CA Metro Area",835427,3298799,115.81356600617724,0.5399602492238428,61.908689346435565
"Houston-Pasadena-The Woodlands, TX Metro Area","Lafayette, LA Metro Area",7796182,419704,133.15982112168751,0.7805003922220566,61.83835592794632
"Columbus, OH Metro Area","Louisville/Jefferson County, KY-IN Metro Area",2225377,1394234,128.20758487404328,0.7118278397179635,61.52532140723927
"Riverside-San Bernardino-Ontario, CA Metro Area","San Jose-Sunnyvale-Santa Clara, CA Metro Area",4744214,1995484,186.57305179786727,0.7964138663690365,60.99213447835204
"Chambersburg, PA Metro Area","New York-Newark-Jersey City, NY-NJ Metro Area",159285,19940274,132.01746382889237,0.7646593484501194,60.68807459274679
"Raleigh-Cary, NC Metro Area","Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",1562009,1794278,119.68720117071517,0.593675863931234,60.5292411612379
"New York-Newark-Jersey City, NY-NJ Metro Area","State College, PA Metro Area",19940274,159805,132.71863945832578,0.7743825356768519,60.47704281616176
"Charlotte-Concord-Gastonia, NC-SC Metro Area","Greensboro-High Point, NC Metro Area",2883370,800722,89.92537631825907,0.18096928500536494,60.46621273377764
"Boston-Cambridge-Newton, MA-NH Metro Area","Springfield, MA Metro Area",5025517,464151,88.95029806334381,0.16744789601910187,60.39745717383838
"Baltimore-Columbia-Towson, MD Metro Area","Raleigh-Cary, NC Metro Area",2859024,1562009,156.13075018951122,0.9613133723545075,60.20695389067511
"Cincinnati, OH-KY-IN Metro Area","St. Louis, MO-IL Metro Area",2302815,2811927,170.88405873318018,0.8813978218879007,60.1591702499783
"Milwaukee-Waukesha, WI Metro Area","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",1574452,3757952,167.39591527062294,0.9002923569063785,59.854070530997156
"Cape Coral-Fort Myers, FL Metro Area","Orlando-Kissimmee-Sanford, FL Metro Area",860959,2940513,110.77346215769101,0.470069238606992,59.82722386339493
"Fresno, CA Metro Area","San Jose-Sunnyvale-Santa Clara, CA Metro Area",1189557,1995484,104.51497332880929,0.3832829099252551,59.50394073631003
"Boston-Cambridge-Newton, MA-NH Metro Area","Waterbury-Shelton, CT Metro Area",5025517,462220,101.95067876521935,0.3477238928977734,59.48274882379492
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",6411149,6436489,255.43439069046198,0.4234065651809382,59.28509398948093
"College Station-Bryan, TX Metro Area","Houston-Pasadena-The Woodlands, TX Metro Area",287462,7796182,89.96115528270283,0.1814654311283363,58.714343238860806
"Asheville, NC Metro Area","Atlanta-Sandy Springs-Roswell, GA Metro Area",422333,6411149,119.39003093854622,0.5895550107750495,58.65339039865668
"Palm Bay-Melbourne-Titusville, FL Metro Area","Tampa-St. Petersburg-Clearwater, FL Metro Area",658447,3424560,101.13566111247678,0.3364220608059883,58.10026434877705
"Buffalo-Cheektowaga, NY Metro Area","Pittsburgh, PA Metro Area",1160172,2429917,124.34938726065884,0.6583262971971781,58.085962830993594
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Chicago-Naperville-Elgin, IL-IN Metro Area",6411149,9408576,272.1784296324447,0.33270764940064895,57.77302311361283
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Montgomery, AL Metro Area",6411149,387885,112.69263577370204,0.4966823774637425,57.653112962630864
"Baltimore-Columbia-Towson, MD Metro Area","Cleveland, OH Metro Area",2859024,2171877,170.94083712508368,0.8810902653537075,57.60969216124496
"Trenton-Princeton, NJ Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",392138,6436489,114.79714011252719,0.5258654934291432,57.286442096519245
"Champaign-Urbana, IL Metro Area","Chicago-Naperville-Elgin, IL-IN Metro Area",242453,9408576,105.35677718303857,0.39495618569137164,56.757205532608566
"Los Angeles-Long Beach-Anaheim, CA Metro Area","Merced, CA Metro Area",12927614,296774,152.731086085478,0.9797286334107788,56.65057681125251
"Indianapolis-Carmel-Greenwood, IN Metro Area","Milwaukee-Waukesha, WI Metro Area",2174833,1574452,147.73370002899446,0.9825960545456047,56.65033283030711
"Charlotte-Concord-Gastonia, NC-SC Metro Area","Knoxville, TN Metro Area",2883370,957608,124.93317302814707,0.6664216417575366,56.559945653898204
"Baltimore-Columbia-Towson, MD Metro Area","Detroit-Warren-Dearborn, MI Metro Area",2859024,4400578,202.8895573993219,0.7080308082250192,56.54363171791971
"Chicago-Naperville-Elgin, IL-IN Metro Area","Lafayette-West Lafayette, IN Metro Area",9408576,229701,99.04205865749331,0.3073901210270764,56.48280700085763
"New York-Newark-Jersey City, NY-NJ Metro Area","Youngstown-Warren, OH Metro Area",19940274,426086,185.3651560245583,0.8029567821729426,56.256391009646535
"Atlantic City-Hammonton, NJ Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",372989,6436489,111.75168347106099,0.48363421231659226,56.184705460734754
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Springfield, MA Metro Area",6330422,464151,132.12844668253464,0.7661983452714903,56.08219518872771
"Bakersfield-Delano, CA Metro Area","San Diego-Chula Vista-Carlsbad, CA Metro Area",922529,3298799,136.46831005976003,0.8263791364796794,55.738752208302806
"Memphis, TN-MS-AR Metro Area","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1339345,2150553,130.75246323253663,0.7471176126510095,55.71260407367298
"Chicago-Naperville-Elgin, IL-IN Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",9408576,6436489,273.8975804722414,0.3233953730871139,55.475341997028224
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Spartanburg, SC Metro Area",6411149,395934,118.67241107522489,0.5796037917140932,55.3894453682653
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Columbus, GA-AL Metro Area",6411149,324343,94.42434162908273,0.2433563392717287,55.342245803244985
"Dallas-Fort Worth-Arlington, TX Metro Area","Tyler, TX Metro Area",8344032,249091,93.13105778605114,0.22542240030515936,55.317871940245475
"Pittsburgh, PA Metro Area","Richmond, VA Metro Area",2429917,1370165,147.56072075855658,0.9801973547588335,55.16507094243702
"Detroit-Warren-Dearborn, MI Metro Area","Lansing-East Lansing, MI Metro Area",4400578,479971,89.44643247542814,0.174327781137498,55.033983938105834
"Columbus, OH Metro Area","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2225377,6330422,209.46998431667228,0.6723860280830757,54.94800906226821
"Beaumont-Port Arthur, TX Metro Area","Dallas-Fort Worth-Arlington, TX Metro Area",398733,8344032,148.12814433408118,0.9880658051585516,54.85544737650959
"Akron, OH Metro Area","Chicago-Naperville-Elgin, IL-IN Metro Area",702209,9408576,175.68398931728908,0.8553976136163011,54.72891158638862
"College Station-Bryan, TX Metro Area","Dallas-Fort Worth-Arlington, TX Metro Area",287462,8344032,114.39310786633165,0.5202627870450509,54.663372299664665
"Detroit-Warren-Dearborn, MI Metro Area","Rochester, NY Metro Area",4400578,1057218,161.50544048729006,0.9321998123375684,54.55187022963376
"Houston-Pasadena-The Woodlands, TX Metro Area","Shreveport-Bossier City, LA Metro Area",7796182,383269,137.00911943848357,0.8338785283903067,54.45141130119255
"Charlotte-Concord-Gastonia, NC-SC Metro Area","Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",2883370,1794278,165.9748010024863,0.9079902321780795,54.2089588705423
"Dallas-Fort Worth-Arlington, TX Metro Area","Kansas City, MO-KS Metro Area",8344032,2253579,223.65711494271176,0.5955373435886318,54.18673295802093
"Charlotte-Concord-Gastonia, NC-SC Metro Area","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2883370,6330422,222.39609194798848,0.6023680383088074,54.03172235720136
"Reno, NV Metro Area","San Francisco-Oakland-Fremont, CA Metro Area",575110,4648486,126.89950166738397,0.6936886782973491,53.701484212722114
"Salinas, CA Metro Area","San Francisco-Oakland-Fremont, CA Metro Area",436251,4648486,91.23759323593815,0.19916576850692308,53.642934790276186
"Akron, OH Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",702209,6436489,161.17925698546128,0.9339666793440176,53.440293547609215
"Albany-Schenectady-Troy, NY Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",913485,6436489,171.8894203376209,0.8759519908189539,53.316018433483556
"Cincinnati, OH-KY-IN Metro Area","New York-Newark-Jersey City, NY-NJ Metro Area",2302815,19940274,264.4989141063686,0.37430595996039046,53.26475119490869
"New York-Newark-Jersey City, NY-NJ Metro Area","Salisbury, MD Metro Area",19940274,131570,126.07620285008709,0.6822720114765216,53.13251801623221
"Detroit-Warren-Dearborn, MI Metro Area","Louisville/Jefferson County, KY-IN Metro Area",4400578,1394234,173.8654640565924,0.8652481801394535,53.06486304674652
"Buffalo-Cheektowaga, NY Metro Area","Cleveland, OH Metro Area",1160172,2171877,122.37869534929806,0.6309987552575756,52.956409963986474
"Houston-Pasadena-The Woodlands, TX Metro Area","Waco, TX Metro Area",7796182,307123,118.58868213496879,0.5784427243178065,52.29163440850679
"Birmingham, AL Metro Area","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1192583,2150553,125.84141603757438,0.6790162278460019,52.06256900954687
"Charleston-North Charleston, SC Metro Area","Charlotte-Concord-Gastonia, NC-SC Metro Area",869940,2883370,123.85772733319111,0.651508459659793,51.93831073188879
"Chicago-Naperville-Elgin, IL-IN Metro Area","Elkhart-Goshen, IN Metro Area",9408576,207436,91.08257461918583,0.19701612871477867,51.57994081730039
"Riverside-San Bernardino-Ontario, CA Metro Area","Sacramento-Roseville-Folsom, CA Metro Area",4744214,2463127,203.74850180340985,0.7033780881473687,51.5511381402368
"Lake Havasu City-Kingman, AZ Metro Area","Los Angeles-Long Beach-Anaheim, CA Metro Area",226479,12927614,141.39747205299312,0.8947317187989307,51.241556768379624
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Winston-Salem, NC Metro Area",6411149,705187,162.86046872312795,0.924859911118513,51.21817814694156
"Glens Falls, NY Metro Area","New York-Newark-Jersey City, NY-NJ Metro Area",125127,19940274,125.00425291726671,0.667407305036399,51.07337628452785
"Raleigh-Cary, NC Metro Area","Richmond, VA Metro Area",1562009,1370165,109.99512923494734,0.4592761128694618,50.96592026370944
